"brand","month","sku","product","quantity","channel"
"G2G","2026-07","G2G-72","GLAD2GLOW積雪草淨化調理潔面凝露70ml","18","Watsons"
"G2G","2026-07","G2G-800","GLAD2GLOW 絲絨粉餅00號色 8.5g","18","Cosmed"
"G2G","2026-07","G2G-800","G2G有色絲絨粉餅00色號","2","Matsumoto"
"G2G","2026-07","G2G-800","GLAD2GLOW絲絨粉餅8.5g-00","247","POYA"
"G2G","2026-07","G2G-800","GLAD2GLOW 絲絨粉餅00 8.5g","31","Watsons"
"G2G","2026-07","G2G-801","GLAD2GLOW 絲絨粉餅01號色 8.5g","17","Cosmed"
"G2G","2026-07","G2G-801","G2G有色絲絨粉餅01色號","6","Matsumoto"
"G2G","2026-07","G2G-801","GLAD2GLOW絲絨粉餅8.5g-01","254","POYA"
"G2G","2026-07","G2G-801","GLAD2GLOW 絲絨粉餅01 8.5g","58","Watsons"
"G2G","2026-07","G2G-802","GLAD2GLOW絲絨粉餅02號色 8.5g","10","Cosmed"
"G2G","2026-07","G2G-802","G2G有色絲絨粉餅02色號","11","Matsumoto"
"G2G","2026-07","G2G-802","GLAD2GLOW絲絨粉餅8.5g-02","287","POYA"
"G2G","2026-07","G2G-802","GLAD2GLOW絲絨粉餅02 8.5g","44","Watsons"
"G2G","2026-07","G2G-803","GLAD2GLOW 絲絨粉餅03號色 8.5g","11","Cosmed"
"G2G","2026-07","G2G-803","G2G有色絲絨粉餅03色號","4","Matsumoto"
"G2G","2026-07","G2G-803","GLAD2GLOW絲絨粉餅8.5g-03","181","POYA"
"G2G","2026-07","G2G-80系列","【GLAD2GLOW】絲絨粉餅8.5g  (多色可選)","4","MOMO"
"G2G","2026-07","G2G-82","GLAD2GLOW 淨化調理面霜 30g","9","Cosmed"
"G2G","2026-07","G2G-82","GLAD2GLOW淨化調理面霜 30g","1","Matsumoto"
"G2G","2026-07","G2G-82","【GLAD2GLOW】淨化調理面霜30g","1","MOMO"
"G2G","2026-07","G2G-82","GLAD2GLOW淨化調理面霜30g","163","POYA"
"G2G","2026-07","G2G-83","GLAD2GLOW 視黃醇面霜 30g","19","Cosmed"
"G2G","2026-07","G2G-83","GLAD2GLOW 視黃醇面霜 30g","1","Matsumoto"
"G2G","2026-07","G2G-83","【GLAD2GLOW】視黃醇面霜30g","1","MOMO"
"G2G","2026-07","G2G-83","GLAD2GLOW視黃醇面霜30g","350","POYA"
"G2G","2026-07","G2G-87","GLAD2GLOW 長效霧感定妝噴霧 100ml","53","Cosmed"
"G2G","2026-07","G2G-87","GLAD2GLOW長效霧感定妝噴霧 100ml","15","Matsumoto"
"G2G","2026-07","G2G-87","GLAD2GLOW長效霧感定妝噴霧100ml","1528","POYA"
"G2G","2026-07","G2G-87","GLAD2GLOW 長效霧感定妝噴霧 100ml","306","Watsons"
"G2G","2026-07","盲袋條碼","贈品-G2G毛絨水果掛件盲袋","84","POYA"
"SKT","2025-01","SKINTIFIC-01","SKINTIFIC 5X神經醯胺洗面乳80ml","868","Watsons"
"SKT","2025-01","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","218","Watsons"
"SKT","2025-01","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","6295","Watsons"
"SKT","2025-01","SKINTIFIC-08","SKINTIFIC艾草淨痘泥膜55g","51","Watsons"
"SKT","2025-01","SKINTIFIC-09","SKINTIFIC水晶按摩眼霜20g","14","Watsons"
"SKT","2025-01","SKINTIFIC-105","SKINTIFIC啵啵霜30g","5","Watsons"
"SKT","2025-01","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","685","Watsons"
"SKT","2025-01","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","61","Watsons"
"SKT","2025-01","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","1457","Watsons"
"SKT","2025-01","SKINTIFIC-1340","SKINTIFIC啞光氣墊00 11g","12","Watsons"
"SKT","2025-01","SKINTIFIC-1341","SKINTIFIC啞光氣墊01 11g","39","Watsons"
"SKT","2025-01","SKINTIFIC-1342","SKINTIFIC啞光氣墊02 11g","77","Watsons"
"SKT","2025-01","SKINTIFIC-1343","SKINTIFIC啞光氣墊03 11g","44","Watsons"
"SKT","2025-01","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","3766","Watsons"
"SKT","2025-01","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","52","Watsons"
"SKT","2025-01","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","125","Watsons"
"SKT","2025-01","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","80","Watsons"
"SKT","2025-01","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","95","Watsons"
"SKT","2025-01","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","98","Watsons"
"SKT","2025-01","SKINTIFIC-19","SKINTIFIC溫和卸妝膏40g","12","Watsons"
"SKT","2025-01","SKINTIFIC-20","SKINTIFIC舒緩面霜45g","39","Watsons"
"SKT","2025-01","SKINTIFIC-209","SKINTIFIC-VC亮白煥亮水80ml","65","Watsons"
"SKT","2025-01","SKINTIFIC-21","SKINTIFIC亮白面霜30g","256","Watsons"
"SKT","2025-01","SKINTIFIC-210","SKINTIFIC-VC亮白洗面乳80ml","42","Watsons"
"SKT","2025-01","SKINTIFIC-225","SKINTIFIC果酸修護精華 30ml","258","Watsons"
"SKT","2025-01","SKINTIFIC-261","SKINTIFIC無暇氣墊粉底液01香草白 11g","19","Watsons"
"SKT","2025-01","SKINTIFIC-262","SKINTIFIC無暇氣墊粉底液02象牙白 11g","21","Watsons"
"SKT","2025-01","SKINTIFIC-263","SKINTIFIC無暇氣墊粉底液03自然色 11g","33","Watsons"
"SKT","2025-01","SKINTIFIC-271","SKINTIFIC無暇氣墊粉底液替換裝01香草白 11g","4","Watsons"
"SKT","2025-01","SKINTIFIC-272","SKINTIFIC無暇氣墊粉底液替換裝02象牙白 11g","4","Watsons"
"SKT","2025-01","SKINTIFIC-273","SKINTIFIC無暇氣墊粉底液替換裝03自然色 11g","7","Watsons"
"SKT","2025-01","SKINTIFIC-30","SKINTIFIC 5X神經醯胺保濕霜80g","64","Watsons"
"SKT","2025-01","SKINTIFIC-31","SKINTIFIC潔面慕斯100ml","19","Watsons"
"SKT","2025-01","SKINTIFIC-39","SKINTIFIC377亮白肌膚面霜30g","158","Watsons"
"SKT","2025-01","SKINTIFIC-40","SKINTIFIC清潔泥膜55g","32","Watsons"
"SKT","2025-01","SKINTIFIC-44","SKINTIFIC菸醯胺亮白洗面乳80ml","84","Watsons"
"SKT","2025-01","SKINTIFIC-57","SKINTIFIC潔顏蜜80ml","16","Watsons"
"SKT","2025-01","SKINTIFIC-77","SKINTIFIC艾草固體泥膜棒40g","10480","Watsons"
"SKT","2025-01","SKINTIFIC-86","SKINTIFIC修護精華20ml","8","Watsons"
"SKT","2025-01","SKINTIFIC-90","SKINTIFIC亮白面霜80g","10","Watsons"
"SKT","2025-01","未對照-300978","SKINTIFIC神經醯胺洗面乳80ml(試用品)","1","Watsons"
"SKT","2025-01","未對照-300979","SKINTIFIC神經醯胺保濕霜30g(試用品)","11","Watsons"
"SKT","2025-01","未對照-300980","SKINTIFIC神經醯胺修復水80ml(試用品)","8","Watsons"
"SKT","2025-01","未對照-300981","SKINTIFIC神經醯胺修復精華20ml(試用品)","10","Watsons"
"SKT","2025-01","未對照-300983","SKINTIFIC艾草固體泥膜棒40g(試用品)","76","Watsons"
"SKT","2025-01","未對照-300984","SKINTIFIC亮白固體泥膜棒 40g(試用品)","28","Watsons"
"SKT","2025-02","SKINTIFIC-01","SKINTIFIC 5X神經醯胺洗面乳80ml","1491","Watsons"
"SKT","2025-02","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","188","Watsons"
"SKT","2025-02","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","15533","Watsons"
"SKT","2025-02","SKINTIFIC-08","SKINTIFIC艾草淨痘泥膜55g","290","Watsons"
"SKT","2025-02","SKINTIFIC-09","SKINTIFIC水晶按摩眼霜20g","13","Watsons"
"SKT","2025-02","SKINTIFIC-105","SKINTIFIC啵啵霜30g","11","Watsons"
"SKT","2025-02","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","1326","Watsons"
"SKT","2025-02","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","97","Watsons"
"SKT","2025-02","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","2477","Watsons"
"SKT","2025-02","SKINTIFIC-1340","SKINTIFIC啞光氣墊00 11g","61","Watsons"
"SKT","2025-02","SKINTIFIC-1341","SKINTIFIC啞光氣墊01 11g","103","Watsons"
"SKT","2025-02","SKINTIFIC-1342","SKINTIFIC啞光氣墊02 11g","151","Watsons"
"SKT","2025-02","SKINTIFIC-1343","SKINTIFIC啞光氣墊03 11g","89","Watsons"
"SKT","2025-02","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","5520","Watsons"
"SKT","2025-02","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","52","Watsons"
"SKT","2025-02","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","173","Watsons"
"SKT","2025-02","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","95","Watsons"
"SKT","2025-02","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","109","Watsons"
"SKT","2025-02","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","112","Watsons"
"SKT","2025-02","SKINTIFIC-19","SKINTIFIC溫和卸妝膏40g","18","Watsons"
"SKT","2025-02","SKINTIFIC-20","SKINTIFIC舒緩面霜45g","101","Watsons"
"SKT","2025-02","SKINTIFIC-209","SKINTIFIC-VC亮白煥亮水80ml","50","Watsons"
"SKT","2025-02","SKINTIFIC-21","SKINTIFIC亮白面霜30g","325","Watsons"
"SKT","2025-02","SKINTIFIC-210","SKINTIFIC-VC亮白洗面乳80ml","40","Watsons"
"SKT","2025-02","SKINTIFIC-225","SKINTIFIC果酸修護精華 30ml","230","Watsons"
"SKT","2025-02","SKINTIFIC-261","SKINTIFIC無暇氣墊粉底液01香草白 11g","160","Watsons"
"SKT","2025-02","SKINTIFIC-262","SKINTIFIC無暇氣墊粉底液02象牙白 11g","167","Watsons"
"SKT","2025-02","SKINTIFIC-263","SKINTIFIC無暇氣墊粉底液03自然色 11g","135","Watsons"
"SKT","2025-02","SKINTIFIC-271","SKINTIFIC無暇氣墊粉底液替換裝01香草白 11g","16","Watsons"
"SKT","2025-02","SKINTIFIC-272","SKINTIFIC無暇氣墊粉底液替換裝02象牙白 11g","24","Watsons"
"SKT","2025-02","SKINTIFIC-273","SKINTIFIC無暇氣墊粉底液替換裝03自然色 11g","11","Watsons"
"SKT","2025-02","SKINTIFIC-30","SKINTIFIC 5X神經醯胺保濕霜80g","236","Watsons"
"SKT","2025-02","SKINTIFIC-31","SKINTIFIC潔面慕斯100ml","65","Watsons"
"SKT","2025-02","SKINTIFIC-39","SKINTIFIC377亮白肌膚面霜30g","270","Watsons"
"SKT","2025-02","SKINTIFIC-40","SKINTIFIC清潔泥膜55g","74","Watsons"
"SKT","2025-02","SKINTIFIC-44","SKINTIFIC菸醯胺亮白洗面乳80ml","96","Watsons"
"SKT","2025-02","SKINTIFIC-57","SKINTIFIC潔顏蜜80ml","38","Watsons"
"SKT","2025-02","SKINTIFIC-77","SKINTIFIC艾草固體泥膜棒40g","14347","Watsons"
"SKT","2025-02","SKINTIFIC-86","SKINTIFIC修護精華20ml","8","Watsons"
"SKT","2025-02","SKINTIFIC-90","SKINTIFIC亮白面霜80g","14","Watsons"
"SKT","2025-02","未對照-300978","SKINTIFIC神經醯胺洗面乳80ml(試用品)","1","Watsons"
"SKT","2025-02","未對照-300979","SKINTIFIC神經醯胺保濕霜30g(試用品)","2","Watsons"
"SKT","2025-02","未對照-300980","SKINTIFIC神經醯胺修復水80ml(試用品)","11","Watsons"
"SKT","2025-02","未對照-300981","SKINTIFIC神經醯胺修復精華20ml(試用品)","4","Watsons"
"SKT","2025-02","未對照-300983","SKINTIFIC艾草固體泥膜棒40g(試用品)","36","Watsons"
"SKT","2025-02","未對照-300984","SKINTIFIC亮白固體泥膜棒 40g(試用品)","9","Watsons"
"SKT","2025-03","SKINTIFIC-01","SKINTIFIC 5X神經醯胺洗面乳80ml","1491","Watsons"
"SKT","2025-03","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","281","Watsons"
"SKT","2025-03","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","12668","Watsons"
"SKT","2025-03","SKINTIFIC-08","SKINTIFIC艾草淨痘泥膜55g","293","Watsons"
"SKT","2025-03","SKINTIFIC-09","SKINTIFIC水晶按摩眼霜20g","92","Watsons"
"SKT","2025-03","SKINTIFIC-105","SKINTIFIC啵啵霜30g","18","Watsons"
"SKT","2025-03","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","1205","Watsons"
"SKT","2025-03","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","139","Watsons"
"SKT","2025-03","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","2347","Watsons"
"SKT","2025-03","SKINTIFIC-1340","SKINTIFIC啞光氣墊00 11g","346","Watsons"
"SKT","2025-03","SKINTIFIC-1341","SKINTIFIC啞光氣墊01 11g","652","Watsons"
"SKT","2025-03","SKINTIFIC-1342","SKINTIFIC啞光氣墊02 11g","698","Watsons"
"SKT","2025-03","SKINTIFIC-1343","SKINTIFIC啞光氣墊03 11g","467","Watsons"
"SKT","2025-03","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","6741","Watsons"
"SKT","2025-03","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","123","Watsons"
"SKT","2025-03","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","174","Watsons"
"SKT","2025-03","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","142","Watsons"
"SKT","2025-03","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","121","Watsons"
"SKT","2025-03","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","163","Watsons"
"SKT","2025-03","SKINTIFIC-19","SKINTIFIC溫和卸妝膏40g","55","Watsons"
"SKT","2025-03","SKINTIFIC-20","SKINTIFIC舒緩面霜45g","101","Watsons"
"SKT","2025-03","SKINTIFIC-209","SKINTIFIC-VC亮白煥亮水80ml","84","Watsons"
"SKT","2025-03","SKINTIFIC-21","SKINTIFIC亮白面霜30g","460","Watsons"
"SKT","2025-03","SKINTIFIC-210","SKINTIFIC-VC亮白洗面乳80ml","83","Watsons"
"SKT","2025-03","SKINTIFIC-225","SKINTIFIC果酸修護精華 30ml","379","Watsons"
"SKT","2025-03","SKINTIFIC-261","SKINTIFIC無暇氣墊粉底液01香草白 11g","2411","Watsons"
"SKT","2025-03","SKINTIFIC-262","SKINTIFIC無暇氣墊粉底液02象牙白 11g","2454","Watsons"
"SKT","2025-03","SKINTIFIC-263","SKINTIFIC無暇氣墊粉底液03自然色 11g","1765","Watsons"
"SKT","2025-03","SKINTIFIC-271","SKINTIFIC無暇氣墊粉底液替換裝01香草白 11g","174","Watsons"
"SKT","2025-03","SKINTIFIC-272","SKINTIFIC無暇氣墊粉底液替換裝02象牙白 11g","125","Watsons"
"SKT","2025-03","SKINTIFIC-273","SKINTIFIC無暇氣墊粉底液替換裝03自然色 11g","59","Watsons"
"SKT","2025-03","SKINTIFIC-30","SKINTIFIC 5X神經醯胺保濕霜80g","291","Watsons"
"SKT","2025-03","SKINTIFIC-31","SKINTIFIC潔面慕斯100ml","108","Watsons"
"SKT","2025-03","SKINTIFIC-39","SKINTIFIC377亮白肌膚面霜30g","290","Watsons"
"SKT","2025-03","SKINTIFIC-40","SKINTIFIC清潔泥膜55g","115","Watsons"
"SKT","2025-03","SKINTIFIC-44","SKINTIFIC菸醯胺亮白洗面乳80ml","144","Watsons"
"SKT","2025-03","SKINTIFIC-57","SKINTIFIC潔顏蜜80ml","32","Watsons"
"SKT","2025-03","SKINTIFIC-77","SKINTIFIC艾草固體泥膜棒40g","22270","Watsons"
"SKT","2025-03","SKINTIFIC-86","SKINTIFIC修護精華20ml","9","Watsons"
"SKT","2025-03","SKINTIFIC-90","SKINTIFIC亮白面霜80g","40","Watsons"
"SKT","2025-03","未對照-300979","SKINTIFIC神經醯胺保濕霜30g(試用品)","3","Watsons"
"SKT","2025-03","未對照-300980","SKINTIFIC神經醯胺修復水80ml(試用品)","10","Watsons"
"SKT","2025-03","未對照-300981","SKINTIFIC神經醯胺修復精華20ml(試用品)","3","Watsons"
"SKT","2025-03","未對照-300983","SKINTIFIC艾草固體泥膜棒40g(試用品)","4","Watsons"
"SKT","2025-03","未對照-300984","SKINTIFIC亮白固體泥膜棒 40g(試用品)","9","Watsons"
"SKT","2025-03","未對照-303618","SKINTIFIC水晶按摩眼霜20g(試用品)","2","Watsons"
"SKT","2025-03","未對照-303619","SKINTIFIC啵啵霜30g(試用品)","1","Watsons"
"SKT","2025-03","未對照-303620","SKINTIFIC視黃醇精華液20ml(試用品)","2","Watsons"
"SKT","2025-03","未對照-303621","SKINTIFIC視黃醇面霜30g(試用品)","2","Watsons"
"SKT","2025-03","未對照-303622","SKINTIFIC亮白面霜30g(試用品)","9","Watsons"
"SKT","2025-03","未對照-303629","SKINTIFIC啞光定妝噴霧 80ml(試用品)","3","Watsons"
"SKT","2025-03","未對照-303636","SKINTIFIC-VC亮白煥亮水80ml(試用品)","2","Watsons"
"SKT","2025-03","未對照-303637","SKINTIFIC果酸修護精華 30ml(試用品)","4","Watsons"
"SKT","2025-03","未對照-303638","SKINTIFIC377亮白肌膚面霜30g(試用品)","10","Watsons"
"SKT","2025-03","未對照-303639","SKINTIFIC亮白肌膚精華20ml(試用品)","1","Watsons"
"SKT","2025-03","未對照-303640","SKINTIFIC菸醯胺亮白精華20ml(試用品)","4","Watsons"
"SKT","2025-03","未對照-303641","SKINTIFIC菸醯胺亮白精華水80ml(試用品)","1","Watsons"
"SKT","2025-03","未對照-303644","SKINTIFIC神經醯胺保濕霜80g(試用品)","2","Watsons"
"SKT","2025-03","未對照-303647","SKINTIFIC亮白面霜80g(試用品)","1","Watsons"
"SKT","2025-03","未對照-303648","SKINTIFIC水楊酸淨痘潔面乳120ml(試用品)","2","Watsons"
"SKT","2025-03","未對照-303649","SKINTIFIC-VC亮白洗面乳80ml(試用品)","1","Watsons"
"SKT","2025-03","未對照-303650","SKINTIFIC菸醯胺亮白洗面乳80ml(試用品)","2","Watsons"
"SKT","2025-04","SKINTIFIC-01","SKINTIFIC 5X神經醯胺洗面乳80ml","1165","Watsons"
"SKT","2025-04","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","260","Watsons"
"SKT","2025-04","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","15966","Watsons"
"SKT","2025-04","SKINTIFIC-08","SKINTIFIC艾草淨痘泥膜55g","96","Watsons"
"SKT","2025-04","SKINTIFIC-09","SKINTIFIC水晶按摩眼霜20g","248","Watsons"
"SKT","2025-04","SKINTIFIC-105","SKINTIFIC啵啵霜30g","17","Watsons"
"SKT","2025-04","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","919","Watsons"
"SKT","2025-04","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","104","Watsons"
"SKT","2025-04","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","1565","Watsons"
"SKT","2025-04","SKINTIFIC-1340","SKINTIFIC啞光氣墊00 11g","322","Watsons"
"SKT","2025-04","SKINTIFIC-1341","SKINTIFIC啞光氣墊01 11g","595","Watsons"
"SKT","2025-04","SKINTIFIC-1342","SKINTIFIC啞光氣墊02 11g","459","Watsons"
"SKT","2025-04","SKINTIFIC-1343","SKINTIFIC啞光氣墊03 11g","323","Watsons"
"SKT","2025-04","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","3792","Watsons"
"SKT","2025-04","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","79","Watsons"
"SKT","2025-04","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","149","Watsons"
"SKT","2025-04","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","118","Watsons"
"SKT","2025-04","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","115","Watsons"
"SKT","2025-04","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","145","Watsons"
"SKT","2025-04","SKINTIFIC-19","SKINTIFIC溫和卸妝膏40g","40","Watsons"
"SKT","2025-04","SKINTIFIC-20","SKINTIFIC舒緩面霜45g","47","Watsons"
"SKT","2025-04","SKINTIFIC-209","SKINTIFIC-VC亮白煥亮水80ml","67","Watsons"
"SKT","2025-04","SKINTIFIC-21","SKINTIFIC亮白面霜30g","339","Watsons"
"SKT","2025-04","SKINTIFIC-210","SKINTIFIC-VC亮白洗面乳80ml","84","Watsons"
"SKT","2025-04","SKINTIFIC-225","SKINTIFIC果酸修護精華 30ml","337","Watsons"
"SKT","2025-04","SKINTIFIC-261","SKINTIFIC無暇氣墊粉底液01香草白 11g","1538","Watsons"
"SKT","2025-04","SKINTIFIC-262","SKINTIFIC無暇氣墊粉底液02象牙白 11g","1127","Watsons"
"SKT","2025-04","SKINTIFIC-263","SKINTIFIC無暇氣墊粉底液03自然色 11g","846","Watsons"
"SKT","2025-04","SKINTIFIC-271","SKINTIFIC無暇氣墊粉底液替換裝01香草白 11g","133","Watsons"
"SKT","2025-04","SKINTIFIC-272","SKINTIFIC無暇氣墊粉底液替換裝02象牙白 11g","77","Watsons"
"SKT","2025-04","SKINTIFIC-273","SKINTIFIC無暇氣墊粉底液替換裝03自然色 11g","37","Watsons"
"SKT","2025-04","SKINTIFIC-30","SKINTIFIC 5X神經醯胺保濕霜80g","178","Watsons"
"SKT","2025-04","SKINTIFIC-31","SKINTIFIC潔面慕斯100ml","92","Watsons"
"SKT","2025-04","SKINTIFIC-39","SKINTIFIC377亮白肌膚面霜30g","281","Watsons"
"SKT","2025-04","SKINTIFIC-40","SKINTIFIC清潔泥膜55g","89","Watsons"
"SKT","2025-04","SKINTIFIC-44","SKINTIFIC菸醯胺亮白洗面乳80ml","123","Watsons"
"SKT","2025-04","SKINTIFIC-57","SKINTIFIC潔顏蜜80ml","40","Watsons"
"SKT","2025-04","SKINTIFIC-65","SKINTIFIC火山固體泥膜棒40g","1534","Watsons"
"SKT","2025-04","SKINTIFIC-77","SKINTIFIC艾草固體泥膜棒40g","15355","Watsons"
"SKT","2025-04","SKINTIFIC-86","SKINTIFIC修護精華20ml","14","Watsons"
"SKT","2025-04","SKINTIFIC-90","SKINTIFIC亮白面霜80g","27","Watsons"
"SKT","2025-04","未對照-300980","SKINTIFIC神經醯胺修復水80ml(試用品)","1","Watsons"
"SKT","2025-04","未對照-300983","SKINTIFIC艾草固體泥膜棒40g(試用品)","1","Watsons"
"SKT","2025-04","未對照-300984","SKINTIFIC亮白固體泥膜棒 40g(試用品)","9","Watsons"
"SKT","2025-04","未對照-303618","SKINTIFIC水晶按摩眼霜20g(試用品)","1","Watsons"
"SKT","2025-04","未對照-303619","SKINTIFIC啵啵霜30g(試用品)","1","Watsons"
"SKT","2025-04","未對照-303622","SKINTIFIC亮白面霜30g(試用品)","2","Watsons"
"SKT","2025-04","未對照-303630","SKINTIFIC無暇氣墊粉底液01香草白 11g(試用品)","36","Watsons"
"SKT","2025-04","未對照-303631","SKINTIFIC無暇氣墊粉底液02象牙白 11g(試用品)","17","Watsons"
"SKT","2025-04","未對照-303632","SKINTIFIC無暇氣墊粉底液03自然色 11g(試用品)","10","Watsons"
"SKT","2025-04","未對照-303636","SKINTIFIC-VC亮白煥亮水80ml(試用品)","1","Watsons"
"SKT","2025-04","未對照-303637","SKINTIFIC果酸修護精華 30ml(試用品)","2","Watsons"
"SKT","2025-04","未對照-303638","SKINTIFIC377亮白肌膚面霜30g(試用品)","3","Watsons"
"SKT","2025-04","未對照-303639","SKINTIFIC亮白肌膚精華20ml(試用品)","3","Watsons"
"SKT","2025-04","未對照-303641","SKINTIFIC菸醯胺亮白精華水80ml(試用品)","4","Watsons"
"SKT","2025-04","未對照-303644","SKINTIFIC神經醯胺保濕霜80g(試用品)","1","Watsons"
"SKT","2025-04","未對照-303650","SKINTIFIC菸醯胺亮白洗面乳80ml(試用品)","1","Watsons"
"SKT","2025-05","SKINTIFIC-01","SKINTIFIC 5X神經醯胺洗面乳80ml","1247","Watsons"
"SKT","2025-05","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","260","Watsons"
"SKT","2025-05","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","14010","Watsons"
"SKT","2025-05","SKINTIFIC-08","SKINTIFIC艾草淨痘泥膜55g","274","Watsons"
"SKT","2025-05","SKINTIFIC-09","SKINTIFIC水晶按摩眼霜20g","470","Watsons"
"SKT","2025-05","SKINTIFIC-105","SKINTIFIC啵啵霜30g","32","Watsons"
"SKT","2025-05","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","886","Watsons"
"SKT","2025-05","SKINTIFIC-122","SKINTIFIC水感防曬乳30g SPF35 PA+++","30","Watsons"
"SKT","2025-05","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","133","Watsons"
"SKT","2025-05","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","1617","Watsons"
"SKT","2025-05","SKINTIFIC-1340","SKINTIFIC啞光氣墊00 11g","525","Watsons"
"SKT","2025-05","SKINTIFIC-1341","SKINTIFIC啞光氣墊01 11g","759","Watsons"
"SKT","2025-05","SKINTIFIC-1342","SKINTIFIC啞光氣墊02 11g","499","Watsons"
"SKT","2025-05","SKINTIFIC-1343","SKINTIFIC啞光氣墊03 11g","342","Watsons"
"SKT","2025-05","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","6633","Watsons"
"SKT","2025-05","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","111","Watsons"
"SKT","2025-05","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","139","Watsons"
"SKT","2025-05","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","133","Watsons"
"SKT","2025-05","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","143","Watsons"
"SKT","2025-05","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","158","Watsons"
"SKT","2025-05","SKINTIFIC-19","SKINTIFIC溫和卸妝膏40g","35","Watsons"
"SKT","2025-05","SKINTIFIC-191","SKINTIFIC 5x滋潤防曬霜50ml SPF50+ PA++++","75","Watsons"
"SKT","2025-05","SKINTIFIC-195","SKINTIFIC水感防曬乳50g SPF35 PA+++","24","Watsons"
"SKT","2025-05","SKINTIFIC-20","SKINTIFIC舒緩面霜45g","93","Watsons"
"SKT","2025-05","SKINTIFIC-201","SKINTIFIC啞光防曬霜30g SPF50+ PA++++","51","Watsons"
"SKT","2025-05","SKINTIFIC-209","SKINTIFIC-VC亮白煥亮水80ml","76","Watsons"
"SKT","2025-05","SKINTIFIC-21","SKINTIFIC亮白面霜30g","384","Watsons"
"SKT","2025-05","SKINTIFIC-210","SKINTIFIC-VC亮白洗面乳80ml","98","Watsons"
"SKT","2025-05","SKINTIFIC-225","SKINTIFIC果酸修護精華 30ml","263","Watsons"
"SKT","2025-05","SKINTIFIC-227","SKINTIFIC啞光防曬霜50g SPF50+ PA++++","60","Watsons"
